Time,Total_Energy_Consumption
2022-05-07 14:15:00,11.91
2022-05-07 14:30:00,10.946000000000002
2022-05-07 14:45:00,12.689
2022-05-07 15:00:00,13.786
2022-05-07 15:15:00,13.126999999999999
2022-05-07 15:30:00,13.365000000000002
2022-05-07 15:45:00,14.078000000000001
2022-05-07 16:00:00,17.469
2022-05-07 16:15:00,14.584
2022-05-07 16:30:00,14.76
2022-05-07 16:45:00,14.103000000000002
2022-05-07 17:00:00,14.574
2022-05-07 17:15:00,15.922999999999998
2022-05-07 17:30:00,15.106000000000002
2022-05-07 17:45:00,14.937
2022-05-07 18:00:00,13.997
2022-05-07 18:15:00,14.276
2022-05-07 18:30:00,16.094
2022-05-07 18:45:00,14.31
2022-05-07 19:00:00,13.702
2022-05-07 19:15:00,14.743
2022-05-07 19:30:00,15.378
2022-05-07 19:45:00,14.37575
2022-05-07 20:00:00,12.484000000000002
2022-05-07 20:15:00,12.722000000000001
2022-05-07 20:30:00,13.931999999999999
2022-05-07 20:45:00,14.079999999999998
2022-05-07 21:00:00,15.182000000000002
2022-05-07 21:15:00,16.131
2022-05-07 21:30:00,17.183000000000003
2022-05-07 21:45:00,16.31375
2022-05-07 22:00:00,16.305
2022-05-07 22:15:00,15.312999999999999
2022-05-07 22:30:00,15.416
2022-05-07 22:45:00,14.424999999999999
2022-05-07 23:00:00,12.782
2022-05-07 23:15:00,12.431000000000001
2022-05-07 23:30:00,13.306000000000001
2022-05-07 23:45:00,12.432
2022-05-08 00:00:00,12.795000000000002
2022-05-08 00:15:00,11.931000000000001
2022-05-08 00:30:00,12.602
2022-05-08 00:45:00,10.963999999999999
2022-05-08 01:00:00,10.842
2022-05-08 01:15:00,10.375
2022-05-08 01:30:00,10.870000000000001
2022-05-08 01:45:00,11.423
2022-05-08 02:00:00,10.827
2022-05-08 02:15:00,10.684000000000001
2022-05-08 02:30:00,9.941
2022-05-08 02:45:00,10.166
2022-05-08 03:00:00,9.777000000000001
2022-05-08 03:15:00,9.501
2022-05-08 03:30:00,9.440249999999999
2022-05-08 03:45:00,10.034
2022-05-08 04:00:00,8.595
2022-05-08 04:15:00,8.928
2022-05-08 04:30:00,9.173
2022-05-08 04:45:00,8.557
2022-05-08 05:00:00,8.568000000000001
2022-05-08 05:15:00,9.825000000000001
2022-05-08 05:30:00,8.8405
2022-05-08 05:45:00,8.343
2022-05-08 06:00:00,9.051
2022-05-08 06:15:00,8.472000000000001
2022-05-08 06:30:00,8.251
2022-05-08 06:45:00,8.517000000000001
2022-05-08 07:00:00,7.471
2022-05-08 07:15:00,8.272
2022-05-08 07:30:00,9.214000000000002
2022-05-08 07:45:00,9.361
2022-05-08 08:00:00,9.646
2022-05-08 08:15:00,10.405000000000001
2022-05-08 08:30:00,10.434000000000001
2022-05-08 08:45:00,11.354000000000003
2022-05-08 09:00:00,12.841999999999999
2022-05-08 09:15:00,12.735
2022-05-08 09:30:00,13.498000000000001
2022-05-08 09:45:00,13.308
2022-05-08 10:00:00,14.366
2022-05-08 10:15:00,15.594000000000001
2022-05-08 10:30:00,13.641
2022-05-08 10:45:00,13.719999999999999
2022-05-08 11:00:00,13.929999999999998
2022-05-08 11:15:00,13.67825
2022-05-08 11:30:00,15.839000000000002
2022-05-08 11:45:00,16.521
2022-05-08 12:00:00,16.1765
2022-05-08 12:15:00,13.292000000000002
2022-05-08 12:30:00,11.46
2022-05-08 12:45:00,11.707000000000003
2022-05-08 13:00:00,12.01125
2022-05-08 13:15:00,13.414000000000001
2022-05-08 13:30:00,11.4935
2022-05-08 13:45:00,9.667000000000002
2022-05-08 14:00:00,9.003
2022-05-08 14:15:00,8.193249999999999
2022-05-08 14:30:00,10.225749999999998
2022-05-08 14:45:00,9.80425
2022-05-08 15:00:00,9.46875
2022-05-08 15:15:00,12.25975
2022-05-08 15:30:00,10.96525
2022-05-08 15:45:00,10.659500000000001
2022-05-08 16:00:00,10.313500000000001
2022-05-08 16:15:00,10.488500000000002
2022-05-08 16:30:00,10.248999999999999
2022-05-08 16:45:00,9.688749999999999
2022-05-08 17:00:00,9.66975
2022-05-08 17:15:00,9.5295
2022-05-08 17:30:00,10.385749999999998
2022-05-08 17:45:00,11.149999999999999
2022-05-08 18:00:00,10.2095
2022-05-08 18:15:00,8.776
2022-05-08 18:30:00,9.61075
2022-05-08 18:45:00,10.039749999999998
2022-05-08 19:00:00,11.3325
2022-05-08 19:15:00,10.37175
2022-05-08 19:30:00,10.226
2022-05-08 19:45:00,12.3955
2022-05-08 20:00:00,13.071499999999999
2022-05-08 20:15:00,14.12575
2022-05-08 20:30:00,11.948
2022-05-08 20:45:00,14.182749999999999
2022-05-08 21:00:00,13.7995
2022-05-08 21:15:00,14.8785
2022-05-08 21:30:00,18.099249999999998
2022-05-08 21:45:00,14.878
2022-05-08 22:00:00,13.77075
2022-05-08 22:15:00,13.6875
2022-05-08 22:30:00,13.73825
2022-05-08 22:45:00,13.330250000000003
2022-05-08 23:00:00,13.806999999999999
2022-05-08 23:15:00,13.713249999999999
2022-05-08 23:30:00,11.617999999999999
2022-05-08 23:45:00,11.6175
2022-05-09 00:00:00,12.30375
2022-05-09 00:15:00,11.301749999999998
2022-05-09 00:30:00,20.321500000000004
2022-05-09 00:45:00,12.837250000000001
2022-05-09 01:00:00,12.408000000000001
2022-05-09 01:15:00,10.637250000000002
2022-05-09 01:30:00,9.9845
2022-05-09 01:45:00,8.481
2022-05-09 02:00:00,14.661000000000001
2022-05-09 02:15:00,13.08925
2022-05-09 02:30:00,13.209
2022-05-09 02:45:00,7.849750000000001
2022-05-09 03:00:00,8.107000000000001
2022-05-09 03:15:00,7.539000000000001
2022-05-09 03:30:00,7.298500000000001
2022-05-09 03:45:00,7.9052500000000006
2022-05-09 04:00:00,7.533250000000001
2022-05-09 04:15:00,7.514500000000002
2022-05-09 04:30:00,8.48025
2022-05-09 04:45:00,7.7995
2022-05-09 05:00:00,8.302249999999999
2022-05-09 05:15:00,8.374500000000001
2022-05-09 05:30:00,7.4670000000000005
2022-05-09 05:45:00,8.015999999999998
2022-05-09 06:00:00,8.1735
2022-05-09 06:15:00,6.59525
2022-05-09 06:30:00,5.063000000000001
2022-05-09 06:45:00,6.248749999999999
2022-05-09 07:00:00,6.079750000000001
2022-05-09 07:15:00,6.847250000000001
2022-05-09 07:30:00,7.15475
2022-05-09 07:45:00,7.510249999999999
2022-05-09 08:00:00,9.9255
2022-05-09 08:15:00,9.64625
2022-05-09 08:30:00,8.101
2022-05-09 08:45:00,9.512
2022-05-09 09:00:00,15.27725
2022-05-09 09:15:00,9.842500000000001
2022-05-09 09:30:00,10.305
2022-05-09 09:45:00,12.261
2022-05-09 10:00:00,13.13275
2022-05-09 10:15:00,12.8205
2022-05-09 10:30:00,12.189250000000001
2022-05-09 10:45:00,8.314500000000002
2022-05-09 11:00:00,12.084
2022-05-09 11:15:00,9.91
2022-05-09 11:30:00,10.502749999999999
2022-05-09 11:45:00,8.8655
2022-05-09 12:00:00,10.905000000000001
2022-05-09 12:15:00,11.406600000000001
2022-05-09 12:30:00,11.685199999999998
2022-05-09 12:45:00,11.4602
2022-05-09 13:00:00,11.240400000000001
2022-05-09 13:15:00,12.217400000000001
2022-05-09 13:30:00,11.5808
2022-05-09 13:45:00,12.7382
2022-05-09 14:00:00,11.552399999999999
2022-05-09 14:15:00,14.822799999999999
2022-05-09 14:30:00,12.0028
2022-05-09 14:45:00,11.0426
2022-05-09 15:00:00,11.4158
2022-05-09 15:15:00,11.436599999999999
2022-05-09 15:30:00,10.8214
2022-05-09 15:45:00,10.795
2022-05-09 16:00:00,11.7558
2022-05-09 16:15:00,9.666
2022-05-09 16:30:00,10.834999999999999
2022-05-09 16:45:00,9.7652
2022-05-09 17:00:00,10.2066
2022-05-09 17:15:00,11.8462
2022-05-09 17:30:00,11.386999999999999
2022-05-09 17:45:00,11.4936
2022-05-09 18:00:00,12.562000000000001
2022-05-09 18:15:00,12.4668
2022-05-09 18:30:00,14.3824
2022-05-09 18:45:00,13.7684
2022-05-09 19:00:00,14.091600000000003
2022-05-09 19:15:00,14.0828
2022-05-09 19:30:00,13.788999999999998
2022-05-09 19:45:00,14.2386
2022-05-09 20:00:00,16.193800000000003
2022-05-09 20:15:00,16.7922
2022-05-09 20:30:00,16.678000000000004
2022-05-09 20:45:00,19.8596
2022-05-09 21:00:00,19.424400000000002
2022-05-09 21:15:00,21.336
2022-05-09 21:30:00,19.618599999999997
2022-05-09 21:45:00,17.2426
2022-05-09 22:00:00,16.8262
2022-05-09 22:15:00,19.6178
2022-05-09 22:30:00,14.711400000000001
2022-05-09 22:45:00,13.7106
2022-05-09 23:00:00,13.821000000000002
2022-05-09 23:15:00,15.351599999999998
2022-05-09 23:30:00,15.847000000000001
2022-05-09 23:45:00,13.303600000000001
2022-05-10 00:00:00,11.1582
2022-05-10 00:15:00,11.742600000000001
2022-05-10 00:30:00,11.4834
2022-05-10 00:45:00,10.8384
2022-05-10 01:00:00,10.5694
2022-05-10 01:15:00,10.2362
2022-05-10 01:30:00,9.4434
2022-05-10 01:45:00,9.14
2022-05-10 02:00:00,9.1894
2022-05-10 02:15:00,8.9098
2022-05-10 02:30:00,9.4324
2022-05-10 02:45:00,9.514399999999998
2022-05-10 03:00:00,8.7508
2022-05-10 03:15:00,8.84
2022-05-10 03:30:00,10.5216
2022-05-10 03:45:00,9.758199999999999
2022-05-10 04:00:00,9.3448
2022-05-10 04:15:00,10.043000000000001
2022-05-10 04:30:00,10.217399999999998
2022-05-10 04:45:00,9.336200000000002
2022-05-10 05:00:00,8.4704
2022-05-10 05:15:00,8.183200000000001
2022-05-10 05:30:00,8.4412
2022-05-10 05:45:00,8.9708
2022-05-10 06:00:00,9.023800000000001
2022-05-10 06:15:00,8.421600000000002
2022-05-10 06:30:00,7.6674000000000015
2022-05-10 06:45:00,6.740399999999999
2022-05-10 07:00:00,8.0534
2022-05-10 07:15:00,12.872
2022-05-10 07:30:00,13.122399999999999
2022-05-10 07:45:00,9.150200000000002
2022-05-10 08:00:00,10.5626
2022-05-10 08:15:00,10.7838
2022-05-10 08:30:00,10.7786
2022-05-10 08:45:00,9.7506
2022-05-10 09:00:00,9.8448
2022-05-10 09:15:00,9.1178
2022-05-10 09:30:00,9.832
2022-05-10 09:45:00,8.951
2022-05-10 10:00:00,9.216000000000001
2022-05-10 10:15:00,10.244799999999998
2022-05-10 10:30:00,9.635800000000001
2022-05-10 10:45:00,9.7456
2022-05-10 11:00:00,9.8734
2022-05-10 11:15:00,8.728200000000001
2022-05-10 11:30:00,9.6654
2022-05-10 11:45:00,12.2558
2022-05-10 12:00:00,12.474
2022-05-10 12:15:00,11.942
2022-05-10 12:30:00,11.791
2022-05-10 12:45:00,11.135
2022-05-10 13:00:00,11.014000000000001
2022-05-10 13:15:00,11.436
2022-05-10 13:30:00,11.688
2022-05-10 13:45:00,10.315999999999999
2022-05-10 14:00:00,10.7182
2022-05-10 14:15:00,10.84
2022-05-10 14:30:00,15.171000000000001
2022-05-10 14:45:00,11.627
2022-05-10 15:00:00,11.302
2022-05-10 15:15:00,11.191
2022-05-10 15:30:00,10.136
2022-05-10 15:45:00,10.829
2022-05-10 16:00:00,10.207999999999998
2022-05-10 16:15:00,10.254000000000001
2022-05-10 16:30:00,10.433
2022-05-10 16:45:00,10.469000000000001
2022-05-10 17:00:00,10.480999999999998
2022-05-10 17:15:00,11.552
2022-05-10 17:30:00,11.994000000000002
2022-05-10 17:45:00,11.441000000000003
2022-05-10 18:00:00,13.400000000000002
2022-05-10 18:15:00,13.401
2022-05-10 18:30:00,12.666
2022-05-10 18:45:00,13.440999999999999
2022-05-10 19:00:00,12.186
2022-05-10 19:15:00,14.855999999999998
2022-05-10 19:30:00,14.185000000000002
2022-05-10 19:45:00,14.583
2022-05-10 20:00:00,16.817
2022-05-10 20:15:00,15.208
2022-05-10 20:30:00,19.481
2022-05-10 20:45:00,16.78
2022-05-10 21:00:00,18.426000000000002
2022-05-10 21:15:00,22.639000000000003
2022-05-10 21:30:00,17.860999999999997
2022-05-10 21:45:00,16.698999999999998
2022-05-10 22:00:00,16.554000000000002
2022-05-10 22:15:00,20.270000000000003
2022-05-10 22:30:00,19.24
2022-05-10 22:45:00,16.416
2022-05-10 23:00:00,14.004999999999999
2022-05-10 23:15:00,13.392
2022-05-10 23:30:00,12.767
2022-05-10 23:45:00,11.603000000000002
2022-05-11 00:00:00,10.322
2022-05-11 00:15:00,10.907
2022-05-11 00:30:00,10.107
2022-05-11 00:45:00,10.562000000000001
2022-05-11 01:00:00,11.05
2022-05-11 01:15:00,11.25
2022-05-11 01:30:00,10.721
2022-05-11 01:45:00,10.846
2022-05-11 02:00:00,10.301
2022-05-11 02:15:00,10.123
2022-05-11 02:30:00,10.277000000000001
2022-05-11 02:45:00,9.498000000000001
2022-05-11 03:00:00,8.877
2022-05-11 03:15:00,8.985000000000001
2022-05-11 03:30:00,9.431000000000001
2022-05-11 03:45:00,9.294
2022-05-11 04:00:00,9.235
2022-05-11 04:15:00,9.074
2022-05-11 04:30:00,8.403
2022-05-11 04:45:00,8.681000000000001
2022-05-11 05:00:00,8.232
2022-05-11 05:15:00,7.802
2022-05-11 05:30:00,8.186
2022-05-11 05:45:00,8.562
2022-05-11 06:00:00,8.779000000000002
2022-05-11 06:15:00,8.135000000000002
2022-05-11 06:30:00,8.012
2022-05-11 06:45:00,6.8549999999999995
2022-05-11 07:00:00,7.607000000000001
2022-05-11 07:15:00,9.204
2022-05-11 07:30:00,9.505
2022-05-11 07:45:00,12.63
2022-05-11 08:00:00,10.692000000000002
2022-05-11 08:15:00,9.699
2022-05-11 08:30:00,10.877
2022-05-11 08:45:00,11.738
2022-05-11 09:00:00,10.562000000000001
2022-05-11 09:15:00,10.884800000000002
2022-05-11 09:30:00,10.683
2022-05-11 09:45:00,10.777000000000001
2022-05-11 10:00:00,9.905
2022-05-11 10:15:00,11.773000000000003
2022-05-11 10:30:00,11.043
2022-05-11 10:45:00,9.477
2022-05-11 11:00:00,8.550999999999998
2022-05-11 11:15:00,9.3078
2022-05-11 11:30:00,12.006
2022-05-11 11:45:00,13.134
2022-05-11 12:00:00,11.129
2022-05-11 12:15:00,16.95625
2022-05-11 12:30:00,14.938000000000002
2022-05-11 12:45:00,9.496999999999998
2022-05-11 13:00:00,10.234
2022-05-11 13:15:00,10.733
2022-05-11 13:30:00,9.489
2022-05-11 13:45:00,15.854500000000003
2022-05-11 14:00:00,11.315499999999998
2022-05-11 14:15:00,14.780999999999999
2022-05-11 14:30:00,8.6535
2022-05-11 14:45:00,9.647
2022-05-11 15:00:00,10.729500000000002
2022-05-11 15:15:00,9.296499999999998
2022-05-11 15:30:00,9.395499999999998
2022-05-11 15:45:00,9.4485
2022-05-11 16:00:00,8.942499999999999
2022-05-11 16:15:00,7.430499999999999
2022-05-11 16:30:00,8.931000000000001
2022-05-11 16:45:00,9.732999999999999
2022-05-11 17:00:00,9.292
2022-05-11 17:15:00,12.667000000000002
2022-05-11 17:30:00,12.330000000000002
2022-05-11 17:45:00,13.093
2022-05-11 18:00:00,9.076
2022-05-11 18:15:00,9.138
2022-05-11 18:30:00,8.464
2022-05-11 18:45:00,10.967500000000001
2022-05-11 19:00:00,10.659500000000001
2022-05-11 19:15:00,11.617999999999999
2022-05-11 19:30:00,11.442499999999999
2022-05-11 19:45:00,12.097999999999999
2022-05-11 20:00:00,11.936
2022-05-11 20:15:00,13.6525
2022-05-11 20:30:00,13.662500000000001
2022-05-11 20:45:00,14.114
2022-05-11 21:00:00,15.877500000000001
2022-05-11 21:15:00,17.972
2022-05-11 21:30:00,15.19
2022-05-11 21:45:00,14.859500000000002
2022-05-11 22:00:00,14.136
2022-05-11 22:15:00,14.283
2022-05-11 22:30:00,13.105999999999998
2022-05-11 22:45:00,13.799499999999998
2022-05-11 23:00:00,13.0425
2022-05-11 23:15:00,11.374999999999998
2022-05-11 23:30:00,11.0685
2022-05-11 23:45:00,10.425
2022-05-12 00:00:00,10.418999999999999
2022-05-12 00:15:00,9.911999999999999
2022-05-12 00:30:00,8.763
2022-05-12 00:45:00,9.283999999999999
2022-05-12 01:00:00,10.495500000000002
2022-05-12 01:15:00,10.875500000000002
2022-05-12 01:30:00,11.128
2022-05-12 01:45:00,12.267500000000002
2022-05-12 02:00:00,8.768
2022-05-12 02:15:00,8.264
2022-05-12 02:30:00,8.9595
2022-05-12 02:45:00,8.669500000000001
2022-05-12 03:00:00,7.3645
2022-05-12 03:15:00,7.607000000000001
2022-05-12 03:30:00,7.795000000000001
2022-05-12 03:45:00,8.559500000000002
2022-05-12 04:00:00,8.068999999999999
2022-05-12 04:15:00,6.927
2022-05-12 04:30:00,7.685
2022-05-12 04:45:00,8.198
2022-05-12 05:00:00,7.6259999999999994
2022-05-12 05:15:00,7.573
2022-05-12 05:30:00,8.1045
2022-05-12 05:45:00,8.166
2022-05-12 06:00:00,8.1425
2022-05-12 06:15:00,7.1715
2022-05-12 06:30:00,5.5395
2022-05-12 06:45:00,5.6165
2022-05-12 07:00:00,5.971
2022-05-12 07:15:00,7.41
2022-05-12 07:30:00,9.121
2022-05-12 07:45:00,10.1535
2022-05-12 08:00:00,6.734500000000001
2022-05-12 08:15:00,7.886000000000001
2022-05-12 08:30:00,8.494499999999999
2022-05-12 08:45:00,8.361
2022-05-12 09:00:00,7.805
2022-05-12 09:15:00,7.9325
2022-05-12 09:30:00,7.6715
2022-05-12 09:45:00,7.586
2022-05-12 10:00:00,8.1995
2022-05-12 10:15:00,9.7125
2022-05-12 10:30:00,6.8820000000000014
2022-05-12 10:45:00,6.9195
2022-05-12 11:00:00,8.770500000000002
2022-05-12 11:15:00,7.7745
2022-05-12 11:30:00,8.607
2022-05-12 11:45:00,12.7085
2022-05-12 12:00:00,12.2056
2022-05-12 12:15:00,11.0428
2022-05-12 12:30:00,11.415400000000002
2022-05-12 12:45:00,12.392800000000001
2022-05-12 13:00:00,12.2686
2022-05-12 13:15:00,13.3732
2022-05-12 13:30:00,11.509200000000003
2022-05-12 13:45:00,10.9588
2022-05-12 14:00:00,11.521
2022-05-12 14:15:00,12.828
2022-05-12 14:30:00,10.9298
2022-05-12 14:45:00,10.5602
2022-05-12 15:00:00,11.5744
2022-05-12 15:15:00,11.010000000000002
2022-05-12 15:30:00,10.145399999999999
2022-05-12 15:45:00,11.131799999999998
2022-05-12 16:00:00,12.073
2022-05-12 16:15:00,16.61
2022-05-12 16:30:00,13.024400000000002
2022-05-12 16:45:00,12.1874
2022-05-12 17:00:00,10.688400000000001
2022-05-12 17:15:00,11.084200000000001
2022-05-12 17:30:00,10.877600000000001
2022-05-12 17:45:00,11.0958
2022-05-12 18:00:00,12.112400000000001
2022-05-12 18:15:00,13.556999999999999
2022-05-12 18:30:00,14.1416
2022-05-12 18:45:00,13.968200000000003
2022-05-12 19:00:00,13.216200000000002
2022-05-12 19:15:00,13.240400000000001
2022-05-12 19:30:00,14.7792
2022-05-12 19:45:00,13.9936
2022-05-12 20:00:00,14.715
2022-05-12 20:15:00,16.6214
2022-05-12 20:30:00,20.7012
2022-05-12 20:45:00,19.4112
2022-05-12 21:00:00,13.7984
2022-05-12 21:15:00,19.3174
2022-05-12 21:30:00,17.9348
2022-05-12 21:45:00,17.7768
2022-05-12 22:00:00,15.325800000000001
2022-05-12 22:15:00,15.467600000000001
2022-05-12 22:30:00,15.2226
2022-05-12 22:45:00,14.179399999999998
2022-05-12 23:00:00,12.640799999999999
2022-05-12 23:15:00,13.0016
2022-05-12 23:30:00,13.8002
2022-05-12 23:45:00,12.941400000000002
2022-05-13 00:00:00,11.2974
2022-05-13 00:15:00,11.7214
2022-05-13 00:30:00,11.1374
2022-05-13 00:45:00,10.348600000000001
2022-05-13 01:00:00,9.9206
2022-05-13 01:15:00,10.8896
2022-05-13 01:30:00,10.815
2022-05-13 01:45:00,11.0414
2022-05-13 02:00:00,10.4072
2022-05-13 02:15:00,9.5578
2022-05-13 02:30:00,8.7834
2022-05-13 02:45:00,9.4748
2022-05-13 03:00:00,9.196
2022-05-13 03:15:00,9.2546
2022-05-13 03:30:00,9.704
2022-05-13 03:45:00,8.7742
